cascade no, generation no, line no
6233,1,546
6233,2,546
6233,3,546
6234,1,162
6235,1,105
6236,1,446
6237,1,288
6238,1,83
6239,1,162
6240,1,288
6240,2,568
6240,3,568
6240,4,568
6240,5,83
6241,1,568
6241,2,287
6241,2,259
6241,3,75
6241,4,73
6242,1,446
6243,1,570
6244,1,570
6245,1,137
6246,1,61
6246,1,75
6246,2,531
6246,3,145
6246,4,145
6246,5,145
6247,1,145
6248,1,271
6249,1,271
6250,1,171
6251,1,148
6251,1,161
6252,1,566
6253,1,531
6253,1,499
6254,1,56
6255,1,271
6255,2,271
6256,1,171
6257,1,546
6257,2,136
6258,1,546
6259,1,546
6260,1,546
6261,1,288
6262,1,72
6263,1,246
6264,1,538
6265,1,366
6266,1,5
6267,1,425
6267,1,8
6268,1,40
6269,1,104
6270,1,89
6271,1,1
6272,1,225
6273,1,50
6273,2,8
6274,1,103
6275,1,571
6276,1,2
6276,1,8
6277,1,179
6278,1,241
6279,1,338
6280,1,17
6281,1,572
6282,1,572
6283,1,573
6284,1,335
6285,1,253
6285,2,255
6286,1,253
6287,1,20
6288,1,35
6289,1,143
6289,2,129
6290,1,94
6291,1,574
6292,1,538
6293,1,8
6294,1,27
6295,1,455
6296,1,13
6296,2,254
6297,1,98
6298,1,98
6298,2,98
6299,1,98
6300,1,10
6301,1,348
6302,1,408
6302,1,111
6302,1,1
6302,2,75
6303,1,538
6304,1,407
6305,1,95
6306,1,95
6306,2,187
6307,1,102
6308,1,551
6309,1,97
6310,1,41
6311,1,124
6312,1,446
6313,1,272
6314,1,446
6315,1,12
6315,2,411
6315,3,54
6316,1,62
6316,2,285
6316,2,473
6317,1,427
6318,1,487
6319,1,367
6320,1,350
6320,1,97
6321,1,412
6322,1,554
6323,1,538
6324,1,8
6325,1,466
6326,1,210
6327,1,325
6328,1,141
6329,1,2
6330,1,341
6331,1,537
6331,1,160
6332,1,56
6332,1,447
6332,1,448
6333,1,487
6334,1,72
6334,2,72
6335,1,360
6335,1,304
6336,1,314
6337,1,31
6338,1,141
6338,2,240
6339,1,30
6340,1,390
6340,2,415
6341,1,154
6342,1,154
6343,1,101
6344,1,179
6345,1,360
6346,1,496
6347,1,87
6348,1,538
6349,1,97
6350,1,42
6351,1,136
6352,1,42
6353,1,178
6353,1,360
6354,1,575
6354,1,349
6354,1,528
6355,1,201
6355,2,314
6355,2,2
6355,2,382
6355,3,234
6355,4,234
6355,4,201
6356,1,328
6357,1,516
6358,1,166
6359,1,498
6359,1,97
6360,1,538
6361,1,322
6362,1,4
6363,1,279
6364,1,8
6365,1,331
6366,1,37
6366,1,303
6366,1,304
6367,1,179
6368,1,538
6369,1,223
6369,1,156
6370,1,238
6371,1,192
6372,1,284
6373,1,41
6373,1,134
6374,1,45
6375,1,360
6375,2,360
6376,1,19
6377,1,154
6377,1,164
6377,1,142
6378,1,39
6379,1,256
6380,1,47
6381,1,360
6382,1,210
6383,1,360
6384,1,83
6385,1,131
6386,1,576
6386,2,551
6387,1,8
6388,1,8
6389,1,349
6390,1,326
6391,1,234
6392,1,274
6393,1,568
6394,1,162
6395,1,142
6396,1,350
6396,1,97
6397,1,490
6398,1,234
6399,1,171
6400,1,577
6401,1,386
6402,1,19
6403,1,20
6404,1,578
6405,1,538
6406,1,435
6407,1,41
6408,1,516
6409,1,518
6410,1,59
6411,1,571
6412,1,20
6413,1,446
6414,1,19
6415,1,259
6416,1,331
6417,1,38
6418,1,40
6418,1,144
6419,1,145
6420,1,219
6421,1,368
6421,1,237
6421,2,243
6421,2,242
6421,3,154
6422,1,224
6423,1,59
6424,1,37
6425,1,29
6426,1,2
6427,1,238
6428,1,19
6429,1,141
6430,1,280
6431,1,29
6431,1,312
6431,1,201
6432,1,528
6433,1,579
6434,1,20
6435,1,154
6435,2,143
6435,2,144
6435,2,141
6435,2,516
6435,2,516
6436,1,101
6436,2,59
6436,3,223
6437,1,17
6437,2,154
6438,1,332
6438,2,67
6438,3,63
6439,1,101
6440,1,132
6440,1,237
6441,1,41
6442,1,237
6442,1,128
6443,1,237
6443,1,23
6443,1,236
6444,1,41
6445,1,59
6446,1,144
6447,1,284
6448,1,59
6449,1,325
6450,1,368
6450,1,237
6451,1,179
6452,1,19
6453,1,442
6454,1,42
6455,1,162
6456,1,384
6457,1,42
6458,1,284
6459,1,516
6460,1,538
6461,1,67
6462,1,192
6463,1,321
6463,2,222
6464,1,187
6465,1,82
6465,2,518
6465,3,107
6466,1,41
6467,1,306
6468,1,264
6469,1,359
6469,2,187
6470,1,101
6471,1,200
6472,1,41
6473,1,516
6474,1,233
6475,1,516
6476,1,478
6476,2,359
6476,3,187
6476,4,420
6477,1,44
6477,2,44
6477,3,231
6478,1,414
6479,1,274
6479,1,359
6480,1,508
6480,1,337
6480,2,187
6480,3,400
6480,4,492
6480,4,468
6480,5,564
6481,1,492
6482,1,93
6482,2,154
6482,3,154
6482,4,128
6482,4,237
6482,5,74
6482,6,142
6482,7,174
6483,1,360
6483,2,215
6483,3,360
6483,4,446
6483,4,166
6484,1,82
6484,2,211
6485,1,359
6485,2,162
6485,3,162
6486,1,82
6487,1,82
6488,1,104
6489,1,243
6490,1,241
6491,1,516
6491,2,516
6492,1,51
6492,2,82
6493,1,97
6493,2,228
6493,3,328
6494,1,173
6495,1,447
6496,1,56
6496,1,56
6497,1,140
6498,1,160
6499,1,220
6499,2,222
6499,3,322
6500,1,64
6500,2,43
6501,1,141
6502,1,102
6503,1,284
6503,2,436
6504,1,200
6505,1,193
6506,1,4
6507,1,42
6507,2,103
6507,3,538
6508,1,167
6509,1,51
6509,2,51
6510,1,267
6510,1,45
6510,2,518
6511,1,229
6511,2,360
6511,3,360
6511,4,400
6511,5,140
6511,6,495
6511,6,158
6511,7,528
6511,8,518
6511,8,97
6511,9,97
6511,10,496
6511,11,97
6511,12,228
6511,13,528
6511,13,97
6511,14,228
6512,1,358
6512,2,166
6513,1,121
6513,2,107
6514,1,185
6515,1,460
6515,2,235
6515,3,230
6515,4,101
6515,5,222
6515,6,187
6515,7,322
6515,7,187
6515,7,116
6515,8,23
6515,9,359
6515,10,241
6515,10,240
6515,11,210
6515,11,459
6515,12,179
6515,12,166
6515,13,446
6515,14,20
6515,15,446
6515,16,144
6516,1,243
6516,1,242
6517,1,446
6518,1,259
6519,1,20
6520,1,142
6521,1,41
6522,1,2
6523,1,124
6524,1,284
6525,1,31
6526,1,285
6527,1,172
6528,1,67
6529,1,37
6530,1,144
6531,1,144
6532,1,29
6533,1,491
6534,1,549
6535,1,280
6536,1,232
6537,1,233
6538,1,8
6538,2,8
6539,1,8
6540,1,148
6541,1,127
6542,1,390
6543,1,42
6544,1,274
6545,1,198
6546,1,476
6547,1,502
6547,1,465
6547,2,502
6547,3,178
6547,3,178
6547,4,465
6547,5,401
6547,6,401
6547,7,178
6547,7,401
6547,7,465
6547,7,580
6547,7,465
6547,7,178
6547,8,178
6547,9,465
6547,10,465
6547,10,502
6548,1,2
6548,2,2
6549,1,178
6549,2,178
6550,1,280
6551,1,141
6552,1,559
6553,1,237
6554,1,128
6555,1,292
6555,2,292
6556,1,215
6556,2,367
6557,1,160
6557,1,158
6558,1,236
6558,1,237
6558,1,128
6558,1,23
6558,1,446
6559,1,42
6560,1,183
6561,1,395
6562,1,144
6563,1,1
6564,1,109
6565,1,368
6566,1,19
6566,1,201
6567,1,341
6568,1,187
6569,1,581
6569,1,446
6570,1,521
6571,1,240
6571,1,342
6572,1,119
6573,1,119
6574,1,274
6574,1,275
6574,2,187
6574,3,187
6574,4,187
6574,5,113
6574,6,187
6574,7,275
6574,7,274
6574,8,182
6574,9,141
6574,10,275
6574,10,274
6574,11,240
6575,1,187
6575,1,109
6575,1,558
6575,1,256
6576,1,471
6577,1,141
6578,1,40
6579,1,247
6580,1,155
6580,1,510
6581,1,312
6582,1,37
6583,1,298
6584,1,144
6585,1,145
6586,1,528
6587,1,208
6588,1,145
6589,1,44
6590,1,475
6591,1,145
6592,1,147
6593,1,82
6594,1,145
6595,1,31
6595,2,156
6596,1,219
6597,1,452
6598,1,129
6599,1,116
6600,1,208
6601,1,37
6602,1,429
6603,1,105
6604,1,515
6605,1,533
6606,1,67
6607,1,42
6608,1,29
6609,1,101
6610,1,29
6611,1,101
6612,1,60
6613,1,234
6614,1,538
6615,1,508
6616,1,488
6617,1,226
6618,1,145
6619,1,476
6620,1,145
6621,1,290
6621,1,321
6621,1,90
6621,1,220
6621,1,557
6622,1,148
6623,1,481
6624,1,241
6624,1,243
6624,1,242
6624,1,240
6624,2,272
6625,1,19
6626,1,307
6627,1,2
6627,2,152
6628,1,225
6629,1,225
6630,1,225
6631,1,87
6632,1,440
6633,1,540
6634,1,498
6635,1,455
6636,1,421
6637,1,156
6638,1,254
6639,1,436
6640,1,17
6640,2,254
6640,3,254
6640,4,17
6640,5,83
6640,6,61
6640,7,17
6640,8,83
6640,9,83
6640,9,83
6640,9,254
6640,10,17
6641,1,83
6641,1,120
6642,1,323
6643,1,568
6644,1,12
6645,1,98
6645,2,330
6645,3,559
6645,3,280
6646,1,538
6647,1,19
6648,1,2
6649,1,29
6650,1,234
6651,1,8
6651,2,8
6651,3,8
6651,4,2
6651,5,8
6652,1,8
6653,1,87
6654,1,446
6655,1,538
6656,1,127
6657,1,127
6657,2,579
6658,1,19
6659,1,101
6660,1,323
6661,1,568
6661,2,52
6662,1,411
6662,2,348
6663,1,17
6664,1,582
6664,1,318
6664,1,138
6664,1,568
6665,1,439
6665,2,172
6666,1,566
6667,1,157
6667,2,474
6667,3,474
6667,4,355
6668,1,103
6669,1,129
6669,2,129
6670,1,174
6670,2,425
6670,2,8
6670,3,172
6671,1,76
6671,1,571
6671,1,17
6671,2,571
6671,2,17
6672,1,425
6672,1,8
6673,1,271
6674,1,581
6674,1,446
6675,1,8
6676,1,193
6676,1,292
6677,1,174
6678,1,348
6678,1,412
6678,1,81
6679,1,581
6679,1,446
6680,1,129
6680,2,12
6680,3,103
6680,4,129
6681,1,581
6681,1,446
6682,1,581
6682,1,446
6682,2,49
6683,1,568
6684,1,2
6685,1,440
6686,1,40
6687,1,123
6687,1,326
